customer_id,age,customer_tenure_months,avg_watch_hours_per_week,avg_session_length_min,days_since_last_login,number_of_devices,number_of_support_tickets,monthly_price,discount_percent,subscription_plan,device_type_primary,payment_method,auto_renew_enabled,uses_offline_downloads,shared_account,watched_trending_content,engagement_level,satisfaction_rating,churn_score_hidden,churned
SV503141,67,24.2,11.0,41.8,16.5,2,1.0,8.99,0,Premium,Laptop,Debit Card,True,True,True,False,Medium,High,-13.18,No
SV501827,51,17.8,7.0,9.3,0.7,2,1.0,15.99,0,Premium,SmartTV,Credit Card,True,True,False,False,Medium,High,-4.31,No
SV501155,35,29.5,12.9,34.5,0.8,2,0.0,15.99,30,Premium,SmartTV,Debit Card,False,True,False,False,Medium,High,5.57,Yes
SV501324,37,9.1,19.1,52.0,0.3,4,0.0,12.99,30,Standard,Tablet,Credit Card,True,False,True,False,High,High,-21.97,No
SV500216,40,12.9,1.9,29.8,7.4,2,0.0,15.99,30,Family,SmartTV,Credit Card,True,False,False,False,Low,High,-0.52,No
SV500510,17,7.4,7.2,34.7,1.9,1,0.0,19.99,50,Standard,SmartTV,Credit Card,True,True,True,True,Medium,High,4.79,No
SV501680,17,10.8,3.3,50.6,5.3,1,1.0,19.99,20,Premium,Laptop,Credit Card,False,False,False,True,Medium,High,-19.49,No
SV500499,18,20.0,7.5,19.9,5.8,2,0.0,19.99,0,Standard,Tablet,Credit Card,False,False,False,True,Medium,High,-6.09,No
SV503286,19,21.7,14.7,76.8,0.1,3,2.0,12.99,20,Family,SmartTV,Credit Card,False,False,False,False,Medium,High,-4.86,No
SV501856,32,32.2,3.0,47.4,9.0,5,2.0,8.99,10,Standard,SmartTV,Credit Card,True,False,False,True,Medium,Medium,-8.34,No
SV501388,38,15.3,13.8,39.7,6.4,3,2.0,8.99,20,Premium,SmartTV,PayPal,True,False,False,False,High,Medium,-29.29,No
SV501519,16,4.9,1.5,53.6,10.3,1,2.0,15.99,0,Standard,Mobile,Credit Card,False,True,False,True,Low,Low,44.38,Yes
SV502386,16,40.5,5.8,45.6,3.0,1,0.0,8.99,0,Standard,Tablet,Credit Card,True,False,False,True,Low,High,3.48,No
SV503621,27,36.5,5.1,83.0,1.6,2,2.0,12.99,10,Basic,Mobile,Gift Card,True,False,False,True,Low,,10.53,Yes
SV502076,34,8.3,6.0,69.5,9.6,2,0.0,12.99,0,Family,Mobile,Credit Card,True,False,True,True,Medium,High,-7.55,No
SV501540,31,19.3,5.5,60.3,1.0,3,1.0,15.99,0,Premium,Mobile,Debit Card,True,False,True,True,Medium,High,-4.04,No
SV501217,16,29.2,2.9,44.8,5.7,3,1.0,12.99,0,Standard,Tablet,Debit Card,True,True,False,True,Low,Medium,3.42,No
SV502681,32,29.1,7.2,48.3,1.8,1,0.0,8.99,0,Premium,Mobile,Credit Card,True,True,False,False,Medium,Medium,4.93,No
SV503818,51,11.7,12.8,18.6,18.5,2,0.0,15.99,0,Basic,Laptop,Debit Card,False,False,False,True,High,,-11.0,No
SV502993,60,14.9,4.9,69.3,2.5,2,1.0,8.99,0,Family,Mobile,Debit Card,True,True,False,True,Medium,High,-16.99,No
SV501416,59,10.8,1.7,73.0,7.1,2,0.0,12.99,20,Basic,Tablet,Gift Card,False,True,True,False,Low,High,15.91,Yes
SV502217,33,31.1,4.1,42.3,5.1,1,,15.99,0,Premium,Mobile,Credit Card,True,False,False,True,Low,High,0.9,No
SV503891,18,40.7,10.8,45.6,9.6,4,1.0,12.99,0,Basic,SmartTV,Credit Card,True,True,True,True,Low,Medium,19.77,Yes
SV501676,45,15.7,5.2,42.4,2.3,5,2.0,8.99,0,Premium,Mobile,Credit Card,True,False,True,False,Low,Medium,7.11,Yes
SV501197,24,54.3,14.4,44.4,19.3,3,2.0,15.99,0,Standard,Laptop,Credit Card,True,True,False,True,High,High,-15.54,No
SV501542,37,27.6,2.1,58.0,4.1,3,0.0,12.99,0,Basic,Mobile,Debit Card,True,False,False,True,Low,High,-17.62,No
SV502960,20,7.6,12.6,50.6,30.4,4,1.0,12.99,20,Standard,Laptop,PayPal,True,False,False,False,High,High,-24.67,No
SV502539,41,39.1,6.2,47.3,3.0,5,0.0,12.99,0,Premium,SmartTV,Debit Card,True,False,True,True,High,High,-24.59,No
SV500953,21,28.0,1.7,53.4,10.5,2,1.0,15.99,20,Standard,Laptop,PayPal,True,False,False,False,Medium,High,-4.89,No
SV503145,38,35.8,2.7,28.6,3.1,1,0.0,8.99,0,Premium,Mobile,Credit Card,True,False,False,True,Medium,High,-16.54,No
SV503080,29,9.2,3.0,38.5,10.6,5,1.0,8.99,0,Basic,Mobile,Credit Card,True,True,False,False,Medium,High,-14.87,No
SV502635,47,22.7,6.3,74.0,0.8,5,1.0,12.99,0,Standard,Mobile,PayPal,False,False,False,True,Low,High,-12.07,No
SV500750,34,26.5,2.2,50.8,8.4,3,3.0,12.99,0,Premium,Mobile,Credit Card,False,False,True,True,Medium,Medium,-14.49,No
SV502705,32,17.6,5.9,48.4,21.7,3,2.0,19.99,20,Standard,Tablet,Credit Card,True,False,False,True,Medium,Medium,-6.92,No
SV500234,26,8.9,11.2,50.2,3.0,2,1.0,15.99,0,Basic,Mobile,Gift Card,True,False,False,False,Low,High,8.59,Yes
SV500732,40,35.7,5.6,31.0,17.0,4,0.0,12.99,0,Premium,Tablet,Debit Card,True,False,True,True,Low,High,-14.09,No
SV503988,47,19.6,12.7,17.7,0.4,1,2.0,12.99,20,Basic,Laptop,PayPal,True,False,False,True,High,Medium,-20.15,No
SV503606,16,32.8,21.4,17.1,3.7,4,2.0,8.99,0,Basic,SmartTV,Debit Card,True,False,True,True,High,High,-6.91,No
SV501156,34,41.6,11.9,33.9,1.4,3,0.0,19.99,0,Premium,Mobile,Debit Card,True,False,False,False,Medium,High,-21.87,No
SV503449,34,9.8,1.5,3.0,4.5,4,3.0,12.99,20,Basic,SmartTV,Debit Card,True,False,True,True,Low,Medium,39.43,Yes
SV502445,63,3.2,5.0,54.1,1.6,2,1.0,12.99,0,Standard,Mobile,Credit Card,True,False,False,True,Medium,High,-3.09,No
SV502982,32,6.0,5.0,63.5,1.5,4,0.0,8.99,0,Standard,SmartTV,Debit Card,True,True,False,True,Medium,High,-24.0,No
SV501209,37,8.7,17.6,57.9,9.4,4,1.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,False,High,High,-17.51,No
SV501065,33,10.1,8.5,11.5,15.6,5,2.0,15.99,0,Standard,SmartTV,Debit Card,True,False,True,True,Medium,Medium,15.55,Yes
SV502156,38,27.5,3.9,66.1,21.8,4,1.0,12.99,0,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,-4.63,No
SV501062,29,16.8,119.2,78.1,1.5,4,0.0,8.99,30,Basic,Laptop,Credit Card,False,False,False,False,Low,High,3.2,No
SV502616,34,26.5,8.2,35.5,2.6,3,0.0,15.99,0,Premium,Laptop,Gift Card,True,False,True,False,Medium,High,-3.8,No
SV501167,54,18.5,7.5,46.8,8.2,4,0.0,8.99,30,Premium,Laptop,Credit Card,True,False,False,False,Medium,High,-19.34,No
SV503222,16,37.5,3.8,67.6,10.1,5,1.0,12.99,20,Standard,Laptop,Credit Card,True,False,True,True,Low,High,-2.45,No
SV501492,27,10.4,5.9,28.7,17.1,4,1.0,15.99,0,Basic,Mobile,Credit Card,True,False,True,True,Medium,High,5.29,Yes
SV502938,30,20.6,3.2,26.1,4.3,3,2.0,8.99,20,Family,SmartTV,Debit Card,True,False,False,True,Medium,Medium,-16.12,No
SV502995,26,11.9,5.3,53.0,1.8,3,,12.99,0,Standard,Laptop,Credit Card,True,False,False,False,Medium,Low,0.37,No
SV503096,49,18.3,4.3,40.5,3.0,4,0.0,12.99,50,Standard,Tablet,Credit Card,False,False,False,True,Medium,High,-16.91,No
SV503280,53,17.7,3.6,63.3,13.3,3,2.0,8.99,0,Standard,Laptop,Credit Card,True,True,True,True,Low,High,0.77,No
SV503542,32,12.4,18.4,47.3,2.0,1,0.0,12.99,0,Premium,Laptop,Credit Card,True,False,False,True,High,High,-30.5,No
SV503140,32,34.8,5.9,75.7,0.9,2,1.0,8.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Low,High,-6.31,No
SV500884,22,32.1,4.2,,2.0,2,0.0,15.99,0,Standard,Tablet,Credit Card,True,False,False,False,Low,High,-13.44,No
SV500143,37,26.3,9.6,54.6,5.2,3,1.0,19.99,0,Standard,SmartTV,Debit Card,True,False,True,False,Medium,High,7.22,Yes
SV503921,31,11.6,7.0,3.0,0.8,1,0.0,8.99,20,Basic,SmartTV,Gift Card,True,False,False,False,Medium,High,1.36,No
SV500850,30,6.2,18.9,69.2,7.8,3,0.0,8.99,0,Basic,Tablet,Credit Card,True,True,True,True,High,High,-14.3,No
SV502782,40,10.4,5.7,46.8,2.0,5,0.0,12.99,0,Family,Tablet,Debit Card,True,True,True,True,Low,Medium,-14.01,No
SV500717,42,12.2,13.9,50.8,1.0,2,5.0,19.99,0,Premium,SmartTV,PayPal,True,False,False,True,High,Low,18.2,Yes
SV503787,34,5.6,28.9,52.8,5.4,2,0.0,12.99,0,Basic,SmartTV,PayPal,True,False,False,False,High,Medium,-4.91,No
SV502502,45,22.0,16.9,29.2,6.9,2,1.0,15.99,0,Family,SmartTV,Credit Card,True,False,True,True,High,Medium,-10.66,No
SV500264,39,19.0,6.5,65.3,2.0,1,2.0,12.99,10,Family,SmartTV,Credit Card,True,False,False,True,Medium,Low,-8.29,No
SV500075,42,2.5,2.6,27.1,12.5,3,0.0,8.99,20,Premium,Mobile,Credit Card,True,False,True,True,Low,High,-15.22,No
SV502492,42,21.4,0.9,53.3,23.1,1,1.0,15.99,0,Basic,Mobile,Debit Card,True,False,False,True,Low,High,0.61,No
SV500395,36,24.9,1.0,83.9,3.8,4,1.0,12.99,0,Premium,Mobile,PayPal,True,False,False,True,Low,High,-11.09,No
SV503381,38,9.4,3.9,76.8,6.6,2,2.0,12.99,0,Premium,SmartTV,Credit Card,True,True,False,False,Medium,Low,7.11,Yes
SV502224,22,24.9,1.7,,25.1,1,0.0,19.99,0,Family,Mobile,Debit Card,True,False,False,True,Medium,High,-7.35,No
SV503090,48,2.2,1.8,62.0,6.4,3,0.0,19.99,30,Standard,SmartTV,Credit Card,True,True,True,False,Medium,High,35.78,Yes
SV503726,37,5.5,9.0,52.8,8.5,5,2.0,15.99,20,Standard,SmartTV,PayPal,False,False,True,False,Medium,High,-10.79,No
SV500396,42,4.4,17.0,70.8,5.3,2,1.0,8.99,0,Standard,Laptop,Credit Card,False,False,False,False,High,High,3.02,No
SV501365,38,31.9,2.5,67.7,11.6,5,2.0,12.99,10,Basic,Tablet,Credit Card,True,True,True,False,Medium,High,33.03,Yes
SV503315,43,8.4,8.9,43.7,12.8,3,0.0,12.99,0,Premium,Mobile,PayPal,True,False,False,False,Medium,High,-9.64,No
SV501903,33,37.7,6.6,65.9,8.5,2,0.0,8.99,0,Basic,Tablet,PayPal,True,True,True,False,Medium,High,3.85,No
SV500595,29,2.5,1.0,25.4,1.5,3,,8.99,0,Basic,Laptop,Credit Card,True,True,False,False,Low,High,42.91,Yes
SV502109,36,10.6,2.3,39.6,5.5,2,0.0,8.99,0,Basic,SmartTV,Gift Card,False,False,False,True,Low,High,-18.31,No
SV501296,17,27.1,10.6,88.6,13.7,5,0.0,15.99,0,Premium,SmartTV,Debit Card,True,False,False,True,Medium,High,-21.18,No
SV501821,42,37.3,5.1,42.3,2.5,3,1.0,12.99,20,Basic,SmartTV,PayPal,False,False,True,False,Low,High,5.64,Yes
SV500872,42,32.7,3.4,60.2,0.9,5,,12.99,0,Premium,Mobile,Credit Card,True,False,False,False,Low,High,-3.44,No
SV503447,45,3.6,2.5,29.3,4.1,2,3.0,8.99,0,Basic,Tablet,Credit Card,True,False,False,True,Medium,Medium,41.87,Yes
SV503876,22,39.2,7.4,28.4,13.1,4,1.0,12.99,20,Basic,Mobile,Credit Card,True,False,False,False,Medium,Medium,-0.66,No
SV502326,16,16.0,5.0,53.3,4.2,5,2.0,15.99,20,Basic,Mobile,Debit Card,False,False,False,False,Low,High,-17.34,No
SV501548,40,34.5,3.4,73.5,11.8,1,1.0,8.99,30,Family,Mobile,Debit Card,True,True,False,True,Medium,High,-16.59,No
SV500036,33,13.2,21.1,32.1,33.6,3,1.0,19.99,10,Basic,Mobile,Credit Card,True,False,False,False,High,High,-11.43,No
SV503475,41,6.2,3.5,51.5,16.8,4,2.0,15.99,0,Basic,Laptop,PayPal,True,True,False,True,Low,Medium,11.18,Yes
SV502710,33,6.9,8.1,20.7,18.6,2,1.0,8.99,20,Basic,Laptop,Gift Card,True,True,False,False,Medium,High,-8.41,No
SV503352,43,24.1,13.2,32.0,5.4,5,1.0,19.99,20,Standard,Tablet,Gift Card,True,True,True,True,High,Medium,4.14,No
SV502143,38,22.6,2.0,24.0,15.9,2,3.0,19.99,0,Family,Mobile,Credit Card,True,False,False,False,Low,High,-7.67,No
SV503531,32,26.7,6.6,41.5,12.7,3,0.0,15.99,0,Standard,Mobile,Credit Card,True,True,False,False,Low,High,1.38,No
SV500977,29,18.0,8.7,65.2,36.2,2,0.0,8.99,30,Basic,SmartTV,PayPal,False,True,False,False,High,High,17.63,Yes
SV501571,32,27.1,14.3,89.7,6.8,2,1.0,15.99,20,Basic,SmartTV,Credit Card,True,True,False,True,High,High,-32.05,No
SV501122,26,13.9,2.0,3.0,21.4,1,2.0,15.99,30,Premium,Mobile,Credit Card,True,True,False,True,Low,Medium,1.48,No
SV502786,34,25.2,7.0,53.8,3.1,1,0.0,19.99,30,Standard,Laptop,Debit Card,True,True,True,True,High,High,-27.21,No
SV502239,31,10.7,3.1,82.3,6.0,4,2.0,8.99,0,Basic,Tablet,Gift Card,False,True,False,False,Low,High,3.2,No
SV502967,27,13.1,7.2,28.5,4.6,3,0.0,8.99,30,Family,Laptop,Debit Card,True,False,True,True,Low,High,-5.81,No
SV502504,47,15.6,6.1,57.8,0.4,1,0.0,15.99,10,Basic,SmartTV,Credit Card,True,False,True,True,Medium,High,7.02,Yes
SV501892,21,4.9,9.1,47.2,1.1,2,3.0,12.99,0,Basic,SmartTV,Credit Card,True,True,False,True,Medium,Medium,16.1,Yes
SV500675,38,26.3,13.0,,15.6,5,3.0,8.99,50,Premium,Mobile,PayPal,True,False,False,True,Medium,Medium,-6.36,No
SV502808,37,29.0,3.3,22.9,8.9,2,0.0,15.99,0,Basic,SmartTV,Credit Card,True,True,False,False,Low,High,-15.83,No
SV503068,57,7.7,9.0,46.5,12.9,1,0.0,15.99,50,Standard,SmartTV,Gift Card,False,False,False,False,High,High,-1.64,No
SV500728,21,14.9,8.9,31.4,4.7,5,0.0,12.99,0,Premium,SmartTV,Credit Card,True,False,False,False,High,High,-30.34,No
SV500412,27,15.8,3.3,24.2,5.5,3,1.0,12.99,0,Family,Mobile,Credit Card,True,True,False,True,Low,High,-6.5,No
SV503146,43,7.8,1.2,32.2,2.1,5,1.0,8.99,0,Standard,SmartTV,Debit Card,False,True,False,False,Low,Medium,6.84,Yes
SV501516,26,21.7,6.8,87.2,1.8,1,,12.99,50,Basic,Mobile,PayPal,True,True,False,True,Medium,High,-9.61,No
SV501649,26,15.8,1.7,50.3,8.9,1,1.0,15.99,0,Family,Mobile,Credit Card,False,False,False,True,Low,High,-12.0,No
SV500825,34,14.9,1.3,43.6,1.0,2,2.0,15.99,20,Basic,SmartTV,Credit Card,True,False,False,True,Low,Medium,12.86,Yes
SV503267,34,35.2,3.0,69.9,11.3,2,0.0,15.99,50,Basic,Tablet,Debit Card,True,False,True,False,Low,High,21.5,Yes
SV500616,42,23.1,7.5,27.4,11.1,1,2.0,15.99,50,Basic,SmartTV,Credit Card,True,False,False,True,Medium,High,1.36,No
SV500114,35,20.1,7.8,41.0,2.5,2,0.0,12.99,0,Standard,SmartTV,PayPal,False,False,False,True,Medium,Medium,-17.11,No
SV500417,49,10.2,6.2,82.2,5.4,4,0.0,19.99,20,Standard,SmartTV,Gift Card,True,True,False,False,Low,High,0.79,No
SV503069,25,1.4,7.4,44.4,33.2,3,0.0,12.99,10,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,-12.71,No
SV501625,46,10.1,4.1,55.1,15.3,5,2.0,8.99,20,Premium,Tablet,Gift Card,True,True,False,True,Medium,Medium,-11.47,No
SV503017,46,62.5,15.8,65.9,4.0,1,59.0,8.99,20,Basic,Mobile,Credit Card,True,False,False,True,High,Medium,-7.86,No
SV502652,48,1.9,4.9,72.8,41.1,4,3.0,15.99,0,Standard,SmartTV,Credit Card,True,False,False,True,Medium,Medium,-3.29,No
SV503916,31,30.5,12.2,40.0,8.2,4,1.0,8.99,10,Premium,Mobile,Credit Card,True,False,False,True,High,High,-20.93,No
SV500089,39,19.3,4.2,65.4,20.8,5,2.0,12.99,0,Standard,SmartTV,PayPal,True,False,False,False,Medium,Medium,9.83,Yes
SV502896,45,27.1,14.5,48.1,76.6,2,2.0,12.99,10,Standard,Mobile,Debit Card,True,False,False,True,High,Medium,-5.53,No
SV503480,29,24.3,1.5,53.9,4.0,5,2.0,12.99,20,Standard,SmartTV,Gift Card,True,True,False,False,Medium,Medium,21.95,Yes
SV502082,21,20.4,2.9,,5.6,1,2.0,12.99,0,Basic,Mobile,PayPal,True,False,False,True,Low,High,13.21,Yes
SV500753,57,12.2,7.5,53.4,27.6,3,0.0,8.99,0,Family,Mobile,PayPal,True,False,True,False,Medium,High,-7.34,No
SV502546,31,28.7,22.3,45.2,4.3,5,0.0,15.99,20,Premium,Mobile,Credit Card,False,False,False,True,High,High,-11.29,No
SV503324,44,3.6,2.1,97.7,7.8,2,3.0,12.99,0,Premium,Tablet,Debit Card,True,False,False,False,Low,Medium,31.44,Yes
SV501630,21,33.4,6.1,44.8,3.3,5,0.0,8.99,30,Family,Laptop,Credit Card,True,False,False,False,Medium,High,-6.6,No
SV500011,43,4.1,5.4,21.4,3.9,3,4.0,19.99,0,Standard,Laptop,Credit Card,True,True,False,False,Medium,Low,62.44,Yes
SV502444,43,1.7,3.5,3.0,6.8,1,2.0,8.99,0,Standard,Mobile,Debit Card,False,True,False,False,Low,Medium,16.57,Yes
SV500284,22,23.8,10.5,46.8,0.0,2,1.0,8.99,50,Standard,Mobile,Credit Card,True,True,False,True,Medium,High,-23.11,No
SV501066,22,52.3,8.8,29.0,1.1,3,1.0,15.99,10,Standard,SmartTV,Debit Card,True,False,True,True,Medium,High,-18.75,No
SV501191,45,16.5,5.6,47.9,6.4,4,0.0,8.99,0,Standard,Mobile,Debit Card,True,False,True,True,Medium,Medium,-23.01,No
SV501440,27,25.7,7.9,95.8,5.3,2,3.0,12.99,0,Family,SmartTV,Credit Card,True,True,True,True,Medium,Medium,-7.3,No
SV503981,31,11.7,3.0,,2.2,1,0.0,8.99,10,Standard,SmartTV,Debit Card,True,False,False,True,Low,High,-6.37,No
SV503730,26,26.6,4.9,43.6,2.0,3,0.0,19.99,0,Standard,SmartTV,PayPal,True,False,False,True,Medium,High,0.14,No
SV502738,61,13.0,6.1,75.2,3.9,3,3.0,19.99,0,Premium,Mobile,Gift Card,True,True,True,False,Low,Medium,27.98,Yes
SV503605,43,7.4,6.1,33.5,12.7,4,1.0,12.99,0,Family,Tablet,Debit Card,True,True,False,False,Low,Medium,7.89,Yes
SV501568,42,67.1,0.5,78.0,1.7,4,1.0,12.99,0,Premium,Mobile,Gift Card,True,False,False,True,Medium,Low,2.31,No
SV502427,28,22.3,6.4,32.7,4.4,5,2.0,15.99,0,Basic,Mobile,Credit Card,True,True,False,False,Medium,High,-0.23,No
SV502737,31,28.7,2.9,42.1,2.3,4,1.0,12.99,20,Standard,Mobile,Credit Card,True,True,False,False,Low,Low,7.25,Yes
SV503483,48,6.9,5.6,28.1,4.5,3,0.0,15.99,0,Standard,Mobile,Credit Card,True,True,False,True,Low,High,-4.28,No
SV501687,37,8.0,13.1,75.0,2.3,1,0.0,19.99,0,Basic,Mobile,Credit Card,True,True,False,False,High,High,-27.43,No
SV500851,29,40.8,13.6,17.8,9.8,2,3.0,12.99,30,Standard,Mobile,Debit Card,True,False,True,True,Medium,Medium,-5.93,No
SV502207,39,15.9,5.3,53.6,14.4,1,2.0,8.99,0,Standard,Mobile,PayPal,True,False,False,True,Low,Medium,-3.34,No
SV500895,46,68.0,18.6,61.9,7.0,5,1.0,15.99,0,Basic,Mobile,PayPal,True,True,False,True,High,High,-22.56,No
SV500496,16,22.9,4.5,59.2,6.9,5,1.0,12.99,50,Family,SmartTV,Debit Card,True,False,False,True,Low,Medium,3.66,No
SV502305,29,17.2,2.8,53.2,5.9,3,1.0,15.99,0,Standard,Mobile,Credit Card,True,True,False,True,Low,High,-4.91,No
SV501782,16,22.4,14.1,67.3,3.1,1,1.0,15.99,0,Premium,Mobile,PayPal,True,True,True,True,High,High,-16.79,No
SV500335,21,15.8,5.8,64.0,17.8,1,1.0,15.99,0,Standard,SmartTV,PayPal,True,True,False,True,Low,Medium,15.76,Yes
SV502839,35,12.6,1.3,23.1,1.2,4,1.0,12.99,0,Standard,SmartTV,Credit Card,True,False,False,False,Low,High,1.11,No
SV503087,24,2.9,3.6,23.8,1.7,5,0.0,15.99,0,Family,Mobile,Credit Card,True,True,False,True,Medium,Medium,6.31,Yes
SV500515,38,9.8,19.0,47.7,20.7,3,1.0,8.99,0,Standard,SmartTV,Debit Card,True,False,True,True,High,Medium,-7.9,No
SV501348,44,4.8,0.7,57.8,1.2,3,0.0,19.99,20,Standard,Mobile,Debit Card,False,False,False,True,Medium,High,15.82,Yes
SV501015,23,13.9,7.7,62.2,6.1,4,1.0,8.99,0,Basic,Mobile,Credit Card,False,False,False,True,Low,High,-10.53,No
SV502816,18,9.7,5.7,44.0,5.4,5,2.0,15.99,0,Standard,Laptop,Debit Card,True,True,True,True,Low,,18.77,Yes
SV503744,65,26.2,3.3,65.0,6.6,1,0.0,15.99,20,Premium,SmartTV,Debit Card,True,False,False,False,Low,High,-3.94,No
SV503737,51,9.1,5.6,50.2,9.3,5,0.0,8.99,0,Family,Mobile,Credit Card,True,False,False,True,Medium,High,-13.56,No
SV502809,19,22.3,6.5,28.0,3.4,3,0.0,12.99,0,Basic,Laptop,Gift Card,True,False,False,True,Low,High,2.24,No
SV503294,28,17.4,7.7,27.7,7.6,4,1.0,15.99,10,Basic,Mobile,Credit Card,True,False,False,False,Medium,Medium,23.81,Yes
SV503251,34,12.6,5.3,56.3,0.6,4,1.0,12.99,10,Basic,Tablet,Credit Card,True,False,False,False,Medium,Medium,12.05,Yes
SV503770,29,68.5,4.6,13.5,7.3,4,0.0,15.99,30,Basic,Mobile,Credit Card,True,False,False,False,Low,High,9.03,Yes
SV503983,19,17.2,1.9,39.9,4.2,1,2.0,12.99,0,Premium,SmartTV,Debit Card,True,False,True,True,Low,High,-4.41,No
SV501781,35,18.3,1.6,33.2,8.1,4,1.0,15.99,20,Standard,SmartTV,Credit Card,True,True,True,True,Medium,Medium,-4.64,No
SV502569,39,35.4,18.8,27.0,4.6,4,2.0,19.99,0,Standard,Mobile,Credit Card,False,False,False,True,High,High,-15.71,No
SV501785,47,12.9,21.5,46.2,6.4,3,,12.99,50,Family,Mobile,Debit Card,True,True,False,True,High,High,-14.29,No
SV502070,30,21.7,6.7,25.9,1.8,1,1.0,15.99,0,Basic,SmartTV,Debit Card,True,True,False,True,Medium,Medium,1.13,No
SV500356,37,31.4,5.6,41.5,8.9,3,0.0,15.99,50,Premium,Mobile,Credit Card,True,False,False,False,Medium,High,8.77,Yes
SV503801,26,17.2,18.2,70.6,3.4,4,3.0,15.99,0,Basic,Mobile,PayPal,True,True,False,True,High,High,-32.34,No
SV503325,37,4.9,9.9,52.8,11.0,3,3.0,15.99,0,Basic,Tablet,Credit Card,False,False,False,True,Low,Medium,21.27,Yes
SV501312,27,13.4,6.9,65.0,2.3,1,0.0,15.99,0,Basic,Mobile,Credit Card,True,True,False,True,Low,High,-2.56,No
SV501635,46,24.2,6.8,37.0,1.0,4,1.0,8.99,30,Premium,Mobile,Debit Card,False,True,True,True,High,Medium,-16.02,No
SV500550,38,3.7,1.7,48.5,10.7,5,1.0,19.99,0,Basic,Mobile,Debit Card,False,False,False,False,Low,High,40.65,Yes
SV502388,46,37.4,7.3,46.9,9.9,4,1.0,15.99,0,Premium,Mobile,PayPal,True,True,False,True,Medium,High,-3.75,No
SV502479,31,1.7,10.4,39.1,4.5,1,0.0,8.99,0,Premium,SmartTV,PayPal,True,False,False,True,High,High,-48.16,No
SV502521,54,8.5,12.5,72.6,28.9,2,1.0,19.99,10,Basic,Mobile,Credit Card,True,False,True,False,Medium,High,17.64,Yes
SV502265,43,10.1,11.9,37.4,27.4,1,0.0,15.99,0,Standard,SmartTV,Gift Card,True,False,False,False,Medium,High,10.99,Yes
SV502959,55,23.7,5.5,47.1,3.2,1,2.0,8.99,0,Standard,Mobile,Debit Card,True,False,True,True,Low,High,-8.32,No
SV501227,28,42.8,1.3,57.6,11.2,5,2.0,15.99,20,Standard,Laptop,PayPal,False,False,True,True,Low,Medium,1.97,No
SV503566,42,3.5,20.2,54.8,14.3,1,0.0,8.99,0,Standard,SmartTV,PayPal,True,False,False,True,High,High,7.78,Yes
SV503059,31,30.5,15.5,55.5,12.4,4,0.0,8.99,30,Standard,Mobile,Credit Card,False,True,False,False,High,High,-11.83,No
SV500957,59,20.6,3.5,75.0,0.1,1,2.0,12.99,0,Basic,Mobile,PayPal,False,False,True,True,Medium,,11.53,Yes
SV501773,53,24.4,6.3,49.4,4.7,4,0.0,19.99,0,Basic,SmartTV,Debit Card,True,False,False,False,Medium,High,11.43,Yes
SV502141,30,9.8,7.1,53.1,14.4,1,0.0,15.99,0,Premium,SmartTV,Credit Card,False,False,False,True,Medium,High,-12.31,No
SV501008,42,6.1,9.9,41.7,10.2,5,1.0,12.99,20,Family,Laptop,Debit Card,True,False,True,False,High,High,-20.53,No
SV503118,25,32.4,3.2,53.8,2.0,4,3.0,15.99,0,Basic,SmartTV,Credit Card,True,True,True,False,Medium,Medium,32.95,Yes
SV501092,43,11.6,4.4,69.3,1.4,3,2.0,15.99,0,Standard,Laptop,Debit Card,True,True,False,False,Low,Medium,13.01,Yes
SV503557,39,4.9,5.8,19.8,3.8,1,3.0,8.99,20,Basic,Mobile,Debit Card,True,False,False,True,Medium,Medium,1.51,No
SV503356,27,2.1,16.1,27.5,4.3,1,0.0,15.99,0,Basic,Laptop,Credit Card,True,False,False,False,High,High,-25.54,No
SV502744,45,11.1,4.0,60.7,24.4,3,2.0,15.99,0,Family,Mobile,Credit Card,False,False,False,False,Medium,Medium,5.2,Yes
SV503788,54,24.1,8.4,59.4,47.5,2,3.0,15.99,30,Basic,Mobile,PayPal,True,False,False,False,Medium,Medium,5.51,Yes
SV500996,42,9.4,2.6,48.7,4.1,4,3.0,15.99,0,Standard,SmartTV,Debit Card,True,False,False,False,Low,Medium,25.06,Yes
SV501679,31,24.2,1.7,23.7,0.7,1,2.0,12.99,0,Basic,SmartTV,Credit Card,True,False,True,False,Low,Medium,16.08,Yes
SV500153,29,8.1,1.7,27.8,29.5,3,1.0,19.99,0,Family,SmartTV,Credit Card,True,False,False,True,Low,High,-6.0,No
SV503147,33,26.9,3.1,4.7,3.6,3,1.0,8.99,0,Premium,Tablet,Credit Card,True,True,True,False,Low,,-3.51,No
SV503707,41,54.4,12.1,12.6,2.3,5,1.0,12.99,0,Basic,Mobile,PayPal,False,False,False,True,High,High,-20.4,No
SV502908,21,11.3,2.6,99.8,2.1,2,3.0,12.99,20,Family,SmartTV,Credit Card,False,True,False,False,Low,Low,45.64,Yes
SV502837,37,11.4,8.5,29.3,39.8,4,1.0,8.99,0,Standard,SmartTV,Credit Card,False,False,False,True,Medium,High,8.68,Yes
