Date,Ticker,Asset_Type,Sector,Market_Cap_Tier,Open,High,Low,Close,Volume
2023-10-28,SOL-USD,Crypto,Cryptocurrency,N/A,36.85,38.95,35.3,37.37,1807590
2023-10-29,SOL-USD,Crypto,Cryptocurrency,N/A,37.71,40.96,36.31,39.49,8848271
2023-10-30,SOL-USD,Crypto,Cryptocurrency,N/A,39.32,41.13,36.43,38.18,6473913
2023-10-31,SOL-USD,Crypto,Cryptocurrency,N/A,38.56,40.15,34.85,36.35,3200410
2023-11-01,SOL-USD,Crypto,Cryptocurrency,N/A,35.98,38.86,34.86,37.69,2836510
2023-11-02,SOL-USD,Crypto,Cryptocurrency,N/A,36.54,38.75,35.47,37.65,5789698
2023-11-03,SOL-USD,Crypto,Cryptocurrency,N/A,37.42,41.03,35.99,39.52,9480628
2023-11-04,SOL-USD,Crypto,Cryptocurrency,N/A,39.56,41.19,36.0,37.55,5699985
2023-11-05,SOL-USD,Crypto,Cryptocurrency,N/A,37.4,39.29,32.2,33.92,10663947
2023-11-06,SOL-USD,Crypto,Cryptocurrency,N/A,33.35,34.96,31.33,32.92,2260215
2023-11-07,SOL-USD,Crypto,Cryptocurrency,N/A,32.06,32.97,30.63,31.52,2293026
2023-11-08,SOL-USD,Crypto,Cryptocurrency,N/A,31.29,32.45,30.25,31.41,1924427
2023-11-09,SOL-USD,Crypto,Cryptocurrency,N/A,31.81,33.16,29.02,30.3,4421730
2023-11-10,SOL-USD,Crypto,Cryptocurrency,N/A,30.85,33.13,29.4,31.65,3903397
2023-11-11,SOL-USD,Crypto,Cryptocurrency,N/A,32.19,33.65,29.74,31.15,3304711
2023-11-12,SOL-USD,Crypto,Cryptocurrency,N/A,30.78,32.51,29.74,31.45,5230732
2023-11-13,SOL-USD,Crypto,Cryptocurrency,N/A,30.92,32.4,30.3,31.76,6297025
2023-11-14,SOL-USD,Crypto,Cryptocurrency,N/A,31.99,32.88,31.25,32.14,1594744
2023-11-15,SOL-USD,Crypto,Cryptocurrency,N/A,32.44,33.66,30.91,32.12,2608222
2023-11-16,SOL-USD,Crypto,Cryptocurrency,N/A,32.31,34.38,31.07,33.11,5305352
2023-11-17,SOL-USD,Crypto,Cryptocurrency,N/A,32.15,32.85,30.96,31.65,2700608
2023-11-18,SOL-USD,Crypto,Cryptocurrency,N/A,31.26,35.54,30.16,34.34,2347041
2023-11-19,SOL-USD,Crypto,Cryptocurrency,N/A,34.32,35.76,32.48,33.9,5894821
2023-11-20,SOL-USD,Crypto,Cryptocurrency,N/A,34.14,34.86,30.79,31.46,1788605
2023-11-21,SOL-USD,Crypto,Cryptocurrency,N/A,31.81,33.33,30.3,31.83,3077244
2023-11-22,SOL-USD,Crypto,Cryptocurrency,N/A,31.89,32.86,29.41,30.33,4085544
2023-11-23,SOL-USD,Crypto,Cryptocurrency,N/A,30.47,33.09,28.98,31.54,2694251
2023-11-24,SOL-USD,Crypto,Cryptocurrency,N/A,31.58,36.87,30.68,35.85,5110609
2023-11-25,SOL-USD,Crypto,Cryptocurrency,N/A,36.2,37.02,33.51,34.29,2571518
2023-11-26,SOL-USD,Crypto,Cryptocurrency,N/A,34.44,36.0,33.43,34.98,6998462
2023-11-27,SOL-USD,Crypto,Cryptocurrency,N/A,35.01,36.18,30.58,31.64,3275184
2023-11-28,SOL-USD,Crypto,Cryptocurrency,N/A,31.52,33.48,30.57,32.51,4847825
2023-11-29,SOL-USD,Crypto,Cryptocurrency,N/A,32.54,33.59,29.92,30.91,5051307
2023-11-30,SOL-USD,Crypto,Cryptocurrency,N/A,31.13,32.33,28.7,29.85,2572035
2023-12-01,SOL-USD,Crypto,Cryptocurrency,N/A,29.96,30.94,27.12,28.04,1247150
2023-12-02,SOL-USD,Crypto,Cryptocurrency,N/A,28.19,30.25,27.24,29.27,4179751
2023-12-03,SOL-USD,Crypto,Cryptocurrency,N/A,29.83,31.5,29.39,31.04,3490090
2023-12-04,SOL-USD,Crypto,Cryptocurrency,N/A,31.16,32.37,29.89,31.11,4653477
2023-12-05,SOL-USD,Crypto,Cryptocurrency,N/A,30.81,31.85,28.63,29.62,3114634
2023-12-06,SOL-USD,Crypto,Cryptocurrency,N/A,30.0,34.21,28.4,32.48,2915923
2023-12-07,SOL-USD,Crypto,Cryptocurrency,N/A,31.85,32.6,30.4,31.14,9347300
2023-12-08,SOL-USD,Crypto,Cryptocurrency,N/A,30.65,31.07,27.14,27.51,1608638
2023-12-09,SOL-USD,Crypto,Cryptocurrency,N/A,27.65,29.45,26.49,28.27,5111541
2023-12-10,SOL-USD,Crypto,Cryptocurrency,N/A,28.48,29.58,25.53,26.55,2641733
2023-12-11,SOL-USD,Crypto,Cryptocurrency,N/A,26.08,28.77,25.48,28.13,2890548
2023-12-12,SOL-USD,Crypto,Cryptocurrency,N/A,27.97,28.45,27.07,27.54,2884173
2023-12-13,SOL-USD,Crypto,Cryptocurrency,N/A,27.3,30.03,25.87,28.54,2416123
2023-12-14,SOL-USD,Crypto,Cryptocurrency,N/A,28.34,32.54,26.9,30.96,4791864
2023-12-15,SOL-USD,Crypto,Cryptocurrency,N/A,31.38,31.57,28.73,28.9,6629612
2023-12-16,SOL-USD,Crypto,Cryptocurrency,N/A,29.2,30.05,27.18,28.0,4377097
2023-12-17,SOL-USD,Crypto,Cryptocurrency,N/A,27.99,29.49,26.4,27.9,3812224
2023-12-18,SOL-USD,Crypto,Cryptocurrency,N/A,27.68,31.39,26.88,30.51,2112285
2023-12-19,SOL-USD,Crypto,Cryptocurrency,N/A,29.91,30.78,28.55,29.4,4477597
2023-12-20,SOL-USD,Crypto,Cryptocurrency,N/A,30.0,30.94,27.54,28.43,10209962
2023-12-21,SOL-USD,Crypto,Cryptocurrency,N/A,28.67,29.88,28.05,29.25,2819356
2023-12-22,SOL-USD,Crypto,Cryptocurrency,N/A,28.95,29.38,27.89,28.31,2789580
2023-12-23,SOL-USD,Crypto,Cryptocurrency,N/A,28.61,29.94,27.25,28.59,2699794
2023-12-24,SOL-USD,Crypto,Cryptocurrency,N/A,28.56,28.94,25.82,26.16,2627627
2023-12-25,SOL-USD,Crypto,Cryptocurrency,N/A,26.06,30.86,25.08,29.75,890441
2023-12-26,SOL-USD,Crypto,Cryptocurrency,N/A,29.93,31.27,26.31,27.55,4361149
2023-12-27,SOL-USD,Crypto,Cryptocurrency,N/A,27.25,27.74,26.58,27.06,2218344
2023-12-28,SOL-USD,Crypto,Cryptocurrency,N/A,26.93,27.68,26.29,27.04,1531206
2023-12-29,SOL-USD,Crypto,Cryptocurrency,N/A,27.08,31.67,25.77,30.21,5226244
2023-12-30,SOL-USD,Crypto,Cryptocurrency,N/A,29.99,31.21,26.87,28.01,2057937
2023-12-31,SOL-USD,Crypto,Cryptocurrency,N/A,28.28,32.29,27.51,31.43,2911235
2023-01-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,120.22,122.3,115.96,118.01,2561341
2023-01-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,119.22,121.55,113.27,115.53,3182802
2023-01-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,115.74,119.15,114.13,117.51,7740759
2023-01-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,118.56,120.99,113.68,116.06,2124379
2023-01-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,117.17,118.95,113.75,115.5,7551637
2023-01-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,114.94,120.05,113.44,118.5,2855584
2023-01-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,117.66,120.32,108.41,110.91,6628484
2023-01-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,110.99,118.68,108.52,116.1,1689856
2023-01-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.96,120.03,113.34,116.39,4611435
2023-01-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.53,118.6,112.7,114.74,2342190
2023-01-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.17,117.09,110.5,114.39,1687090
2023-01-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.59,117.05,110.8,114.24,3825898
2023-01-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,114.16,116.89,105.02,107.59,5673810
2023-01-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,107.51,115.01,105.89,113.3,2207161
2023-01-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,115.24,117.75,110.99,113.47,1612364
2023-01-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,112.1,117.91,109.49,115.22,3267860
2023-01-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,115.72,121.56,113.31,119.08,3259592
2023-01-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,120.62,121.38,114.21,114.94,4354588
2023-01-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,117.2,119.77,114.28,116.84,5485755
2023-01-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.43,120.64,111.58,115.76,3402568
2023-01-30,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.26,121.39,114.13,119.21,8569197
2023-01-31,TSLA,Stock,Consumer Discretionary,Mid-Cap,119.8,121.68,109.0,110.74,3772006
2023-02-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,110.93,113.52,107.78,110.36,2877628
2023-02-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,110.26,112.79,105.6,108.08,1527432
2023-02-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.48,112.89,105.33,109.71,3033266
2023-02-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,107.3,112.85,106.01,111.51,2829649
2023-02-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,112.17,115.07,105.99,108.81,5557015
2023-02-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.93,111.64,103.51,106.15,4324478
2023-02-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,105.95,108.05,103.65,105.75,1884470
2023-02-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,107.62,110.11,100.14,102.51,3727910
2023-02-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,101.91,108.49,99.07,105.55,4828783
2023-02-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,105.18,108.0,101.41,104.2,7394821
2023-02-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,106.0,107.37,93.01,94.22,5226026
2023-02-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,93.54,96.02,90.54,93.0,5035442
2023-02-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,92.56,94.44,87.89,89.72,3505756
2023-02-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,89.6,91.51,82.98,84.79,4138567
2023-02-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,85.4,87.22,79.5,81.23,6365866
2023-02-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,81.37,83.15,79.77,81.54,1745139
2023-02-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,80.62,87.86,78.28,85.38,2904428
2023-02-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.98,88.05,83.27,86.31,2311335
2023-02-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,85.85,86.97,83.41,84.51,4054360
2023-02-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.46,87.41,82.93,85.86,6265671
2023-03-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,86.17,88.07,82.64,84.5,2532259
2023-03-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.81,87.29,80.07,82.49,1047383
2023-03-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,81.22,83.25,77.28,79.26,2792972
2023-03-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,79.99,81.18,73.48,74.59,5315249
2023-03-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.75,77.59,70.79,73.59,4602369
2023-03-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.47,76.16,72.32,73.99,4232675
2023-03-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.28,76.48,71.56,73.74,3010346
2023-03-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.45,75.92,71.25,72.69,1792638
2023-03-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,72.98,74.77,68.62,70.35,4436843
2023-03-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,71.17,73.75,69.27,71.84,2268664
2023-03-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,72.17,74.28,66.63,68.64,10312446
2023-03-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,68.58,72.49,66.65,70.51,4592611
2023-03-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,71.9,73.82,66.27,68.1,2576517
2023-03-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,68.63,69.9,65.11,66.35,2497600
2023-03-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,66.68,67.8,62.0,63.06,3225590
2023-03-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,62.36,63.8,60.54,61.97,3034022
2023-03-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,61.28,65.85,59.61,64.1,6025380
2023-03-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,64.27,66.52,63.03,65.26,3726482
2023-03-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,65.34,69.41,63.5,67.51,2395236
2023-03-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.15,70.86,65.08,68.74,8931534
2023-03-29,TSLA,Stock,Consumer Discretionary,Mid-Cap,68.83,69.82,65.21,66.16,3447369
2023-03-30,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.07,68.08,64.43,65.41,4945342
2023-03-31,TSLA,Stock,Consumer Discretionary,Mid-Cap,65.8,67.11,62.4,63.66,2507388
2023-04-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,63.03,68.19,61.59,66.67,4099507
2023-04-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,66.6,67.74,62.86,63.96,3950236
2023-04-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,63.51,67.96,61.6,65.97,1347473
2023-04-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,65.75,69.66,64.19,68.04,9379144
2023-04-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.8,74.02,66.37,72.49,6495251
2023-04-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,72.19,72.98,70.7,71.47,2738297
2023-04-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,70.7,74.11,69.87,73.26,1927891
2023-04-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,73.18,81.09,71.51,79.28,4066315
2023-04-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,78.9,79.37,77.14,77.6,3454879
2023-04-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,75.64,77.74,71.54,73.58,4122429
2023-04-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.89,76.37,67.59,68.94,3739330
2023-04-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,69.59,73.72,66.58,70.67,4574927
2023-04-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,70.44,73.03,63.77,66.2,7236395
2023-04-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,66.21,67.51,64.08,65.35,4512534
2023-04-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,64.69,67.68,63.39,66.35,2011701
2023-04-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.33,69.19,64.93,66.78,6818678
2023-04-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.88,70.09,65.56,67.77,7908517
2023-04-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.86,68.94,67.22,68.29,16106405
2023-04-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,68.9,71.99,68.32,71.39,1895384
2023-04-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,71.5,72.67,67.93,69.07,3812764
2023-05-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,68.27,69.97,65.79,67.47,1211547
2023-05-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.23,68.86,64.09,65.69,4519441
2023-05-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,65.76,69.51,63.91,67.6,2625464
2023-05-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,67.34,70.61,66.5,69.74,8765784
2023-05-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,69.61,71.18,69.28,70.84,2240310
2023-05-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,70.79,75.78,68.89,73.81,1479914
2023-05-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,73.76,74.87,69.79,70.86,2660494
2023-05-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,70.89,75.58,70.41,75.07,1233994
2023-05-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,74.38,80.86,72.76,79.14,4966436
2023-05-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,78.64,83.31,76.58,81.18,1225294
2023-05-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,80.28,88.07,78.67,86.35,3448115
2023-05-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,87.08,88.61,80.09,81.53,1197466
2023-05-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,80.04,81.64,78.47,80.06,2894906
2023-05-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,80.86,82.34,76.63,78.05,7705779
2023-05-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,78.99,80.94,78.08,80.02,4004621
2023-05-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,79.81,81.08,75.94,77.16,2190046
2023-05-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,75.42,81.15,73.58,79.22,3375470
2023-05-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,78.97,84.98,77.15,83.07,3450447
2023-05-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,83.02,86.96,81.2,85.09,4322237
2023-05-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.35,87.13,83.17,85.93,1696327
2023-05-29,TSLA,Stock,Consumer Discretionary,Mid-Cap,85.55,87.22,81.42,83.04,4568067
2023-05-30,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.14,84.62,80.18,80.64,855246
2023-05-31,TSLA,Stock,Consumer Discretionary,Mid-Cap,81.1,86.06,79.32,84.21,2490924
2023-06-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,83.53,89.17,80.97,86.51,2718066
2023-06-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,85.31,87.31,84.41,86.39,4581740
2023-06-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,86.15,87.59,83.73,85.15,3416830
2023-06-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.99,86.95,77.55,79.38,1693525
2023-06-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,79.72,82.07,74.23,76.49,2115434
2023-06-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,76.13,83.17,74.79,81.72,3738119
2023-06-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,82.09,83.4,76.93,78.18,3242800
2023-06-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,79.49,80.06,78.13,78.69,2482126
2023-06-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,79.25,83.24,77.54,81.49,2680981
2023-06-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,81.45,84.3,75.29,78.02,4953610
2023-06-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,77.9,80.3,76.13,78.52,2638107
2023-06-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,78.28,82.79,76.66,81.11,3257247
2023-06-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,81.94,83.83,79.28,81.15,10119548
2023-06-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,80.71,91.48,79.03,89.63,1670688
2023-06-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,89.66,91.02,83.31,84.59,1334326
2023-06-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.63,90.08,82.39,87.75,5093238
2023-06-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,87.37,89.32,85.28,87.23,2432458
2023-06-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,86.19,91.46,84.39,89.59,2904728
2023-06-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,89.84,92.25,88.58,90.97,2274098
2023-06-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,90.92,93.63,86.04,88.69,3042013
2023-06-29,TSLA,Stock,Consumer Discretionary,Mid-Cap,89.07,91.66,86.81,89.39,7639245
2023-06-30,TSLA,Stock,Consumer Discretionary,Mid-Cap,88.98,90.49,82.4,83.82,5047558
2023-07-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.71,87.96,82.36,85.59,5309926
2023-07-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,84.94,87.98,83.47,86.48,1666071
2023-07-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,87.76,89.77,86.41,88.41,1894941
2023-07-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,87.08,93.14,85.72,91.71,815075
2023-07-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,92.06,93.68,91.28,92.89,2218179
2023-07-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,93.27,95.61,91.03,93.37,5528024
2023-07-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,92.72,93.47,89.83,90.56,4301792
2023-07-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,90.89,92.01,87.27,88.35,2998126
2023-07-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,89.33,92.65,88.76,92.06,3274185
2023-07-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,90.29,98.71,88.47,96.76,2410021
2023-07-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,97.18,99.1,94.07,95.96,3764450
2023-07-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,93.89,97.89,92.15,96.11,4971925
2023-07-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,95.31,96.6,91.88,93.15,1496773
2023-07-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,94.46,98.24,93.27,97.01,3893576
2023-07-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,96.52,101.65,94.2,99.27,5460834
2023-07-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,98.26,107.98,96.59,106.18,2746485
2023-07-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,106.0,108.43,100.63,102.99,4853864
2023-07-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,104.84,106.38,100.16,101.65,13745384
2023-07-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,100.04,104.73,97.84,102.47,3239630
2023-07-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,101.54,107.92,98.51,104.79,4216773
2023-07-31,TSLA,Stock,Consumer Discretionary,Mid-Cap,106.15,108.79,101.43,104.01,2372549
2023-08-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,105.69,107.58,99.1,100.91,3707462
2023-08-02,TSLA,Stock,Consumer Discretionary,Mid-Cap,100.82,106.39,98.55,104.04,4300694
2023-08-03,TSLA,Stock,Consumer Discretionary,Mid-Cap,102.92,108.71,100.96,106.67,3741319
2023-08-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.61,110.87,101.19,103.34,2045171
2023-08-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,104.77,110.31,102.82,108.31,3758663
2023-08-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.94,115.0,106.8,112.79,7057800
2023-08-09,TSLA,Stock,Consumer Discretionary,Mid-Cap,111.99,115.84,109.5,113.31,4273189
2023-08-10,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.27,115.21,111.69,113.63,5435289
2023-08-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.47,117.42,111.91,115.83,2983537
2023-08-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.16,117.46,111.16,112.42,4862372
2023-08-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.83,114.94,111.45,112.54,3831805
2023-08-16,TSLA,Stock,Consumer Discretionary,Mid-Cap,113.39,114.79,103.16,104.45,2082231
2023-08-17,TSLA,Stock,Consumer Discretionary,Mid-Cap,103.47,110.03,101.21,107.67,4001240
2023-08-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.95,110.54,100.51,102.0,2049151
2023-08-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,102.27,110.07,99.78,107.45,2498261
2023-08-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.09,110.36,104.0,106.23,3744733
2023-08-23,TSLA,Stock,Consumer Discretionary,Mid-Cap,107.58,108.35,104.7,105.45,3847045
2023-08-24,TSLA,Stock,Consumer Discretionary,Mid-Cap,104.44,107.08,100.57,103.18,1895125
2023-08-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,103.15,105.87,99.46,102.16,5829595
2023-08-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,101.69,108.8,100.27,107.3,4472356
2023-08-29,TSLA,Stock,Consumer Discretionary,Mid-Cap,105.85,108.35,96.11,98.44,2407130
2023-08-30,TSLA,Stock,Consumer Discretionary,Mid-Cap,98.74,104.42,97.27,102.89,1560444
2023-08-31,TSLA,Stock,Consumer Discretionary,Mid-Cap,105.13,107.39,101.87,104.11,3171075
2023-09-01,TSLA,Stock,Consumer Discretionary,Mid-Cap,102.45,103.68,98.64,99.84,2678574
2023-09-04,TSLA,Stock,Consumer Discretionary,Mid-Cap,99.81,100.65,95.39,96.19,3517136
2023-09-05,TSLA,Stock,Consumer Discretionary,Mid-Cap,96.72,103.79,94.97,101.94,2825144
2023-09-06,TSLA,Stock,Consumer Discretionary,Mid-Cap,102.05,104.08,96.69,98.66,1245887
2023-09-07,TSLA,Stock,Consumer Discretionary,Mid-Cap,98.56,100.34,93.08,94.79,2789174
2023-09-08,TSLA,Stock,Consumer Discretionary,Mid-Cap,93.72,99.84,92.54,98.6,2876388
2023-09-11,TSLA,Stock,Consumer Discretionary,Mid-Cap,98.8,101.56,97.02,99.76,4649315
2023-09-12,TSLA,Stock,Consumer Discretionary,Mid-Cap,99.11,101.35,94.38,96.57,2410179
2023-09-13,TSLA,Stock,Consumer Discretionary,Mid-Cap,94.74,99.29,92.8,97.3,7877135
2023-09-14,TSLA,Stock,Consumer Discretionary,Mid-Cap,98.31,100.47,91.83,93.9,1312363
2023-09-15,TSLA,Stock,Consumer Discretionary,Mid-Cap,94.68,99.13,93.15,97.55,6500323
2023-09-18,TSLA,Stock,Consumer Discretionary,Mid-Cap,97.6,104.13,94.77,101.21,3091124
2023-09-19,TSLA,Stock,Consumer Discretionary,Mid-Cap,101.41,104.39,100.12,103.09,5151271
2023-09-20,TSLA,Stock,Consumer Discretionary,Mid-Cap,104.05,106.91,101.53,104.39,3566524
2023-09-21,TSLA,Stock,Consumer Discretionary,Mid-Cap,104.59,114.17,101.56,110.95,6114148
2023-09-22,TSLA,Stock,Consumer Discretionary,Mid-Cap,111.82,114.52,108.28,110.95,2823343
2023-09-25,TSLA,Stock,Consumer Discretionary,Mid-Cap,110.67,112.81,104.44,106.5,1960532
2023-09-26,TSLA,Stock,Consumer Discretionary,Mid-Cap,107.71,110.02,105.87,108.17,6878650
2023-09-27,TSLA,Stock,Consumer Discretionary,Mid-Cap,108.47,119.53,105.44,116.28,3261462
2023-09-28,TSLA,Stock,Consumer Discretionary,Mid-Cap,116.47,117.75,111.03,112.26,3731792
2023-09-29,TSLA,Stock,Consumer Discretionary,Mid-Cap,111.03,112.59,109.3,110.86,6231446
